#elem  ion  wave                  correction(aperture/stacked)
La     2    4717.759567724955     1.0
Mg     1    4731.351766619823     1.001104732174664
Fe     1    4734.916110486742     1.0103385644540703
Mn     1    4740.415566878147     1.015283639280249
Fe     1    4742.8552129917925    1.0125282618584677
Fe     1    4747.1273444713015    1.0154807509089432
Ti     1    4759.448408090701     1.0385199105928165
Ti     1    4760.600613316287     1.035836089051854
Mn     1    4762.837505895204     1.0227022149849074
Ti     2    4765.857005824366     1.012649234583749
Fe     1    4780.775258460967     1.0164987282917437
V      1    4785.804091043368     1.0
Fe     1    4789.165481822721     1.0270781639839583
Fe     1    4790.095328242028     1.0147537751348312
Cr     1    4790.673881566418     0.9805477105202847
Ti     2    4799.872619512944     1.0070485563299367
Cr     1    4802.366680566258     0.9816016008133274
Fe     1    4804.222172380227     1.0066963063396088
Fe     1    4809.491669170637     0.9889858350637553
Zn     1    4811.881502677758     1.020016725615832
Ti     1    4821.756520598129     1.013071378214098
Ni     1    4832.529977081299     1.0127958445853469
Sm     2    4838.011430590429     1.0
Ti     1    4842.232549968105     1.0107274997763553
Fe     1    4845.367381317484     1.0067274683881386
Cr     2    4849.590501330725     1.0113314231057458
Ti     2    4850.522548526964     0.9992940068794589
Y      2    4856.217358959939     1.0039147388945424
Ti     2    4866.969511046126     1.0164822432292946
Ni     1    4867.629286068777     1.013914454135521
Ti     2    4875.370739800553     0.9995929150543491
Fe     1    4877.238835417714     0.9990141172741536
Fe     1    4883.50749861639      1.0028558453472278
Y      2    4885.046006832402     1.0079135630234684
Cr     2    4885.974153103399     0.9964099496687794
Fe     1    4892.120884126167     1.0093813430982566
Fe     1    4892.858079747847     1.0110477819644335
Fe     1    5653.03740205537      1.0
Fe     1    5653.886328981642     1.0
Sc     2    5659.466220575779     1.0013758889064923
Fe     1    5664.0875559795395    0.9968511003739685
Si     1    5667.126768463639     1.0119068660963926
Sc     2    5668.721694848641     0.9834806748720978
Fe     1    5669.090793523595     1.0001205036486973
Sc     2    5670.628204538431     1.0103012117200545
Fe     1    5680.598770204794     1.0083700147725956
Na     1    5684.210135764635     1.0023690106989736
Na     1    5689.783325901822     1.0090052702742256
Si     1    5692.003919652215     1.0097666423794
Fe     1    5703.126093684245     1.002382574356578
Mg     1    5712.67244653875      1.0123497496083023
Fe     1    5733.351777140469     1.0078540187078788
Mo     1    5753.003233598317     1.0
Fe     1    5754.725694364557     1.0062921854253313
Ni     1    5756.266106436666     1.012920562677429
Si     1    5773.7487834999965    1.0180471260324033
Fe     1    5776.682068284723     1.0173033988372957
Cr     1    5785.46991952334      1.0192562986676337
Cr     1    5789.524004264603     1.0142209559296342
Si     1    5794.678983613339     1.0207139578394433
Fe     1    5808.334937855258     1.0173036187313482
Fe     1    5810.828105047002     1.0179495629872601
Fe     1    5853.842217745841     1.0233679380161589
Ca     1    5859.074618420989     1.014565937030477
Fe     1    5861.214191182892     1.014404633906126
Fe     1    5863.984932920292     1.0162015432943352
Ti     1    5868.077328493994     1.0
Ca     1    5869.1883259238175    1.0
Ca     1    5869.196328066112     1.0
Fe     1    6483.660928685685     1.0
Ca     1    6495.575329443239     1.0100934872847607
Fe     1    6496.775051753972     1.0077854812878368
