#elem  ion  wave                  correction(aperture/stacked)
La     2    4717.759567724955     1.0
Mg     1    4731.351766619823     1.0008692269920716
Fe     1    4734.916110486742     1.013055105878934
Mn     1    4740.415566878147     1.0188963876473618
Fe     1    4742.8552129917925    1.0152421356409778
Fe     1    4747.1273444713015    1.0182756168077851
Ti     1    4759.448408090701     1.043326501308623
Ti     1    4760.600613316287     1.0400571139335888
Mn     1    4762.837505895204     1.025255774513341
Ti     2    4765.857005824366     1.0141470584062542
Fe     1    4780.775258460967     1.0181512206224186
V      1    4785.804091043368     1.0
Fe     1    4789.165481822721     1.0305850372320071
Fe     1    4790.095328242028     1.016865841360774
Cr     1    4790.673881566418     0.9765577088112463
Ti     2    4799.872619512944     1.0080132183689343
Cr     1    4802.366680566258     0.9774486489661036
Fe     1    4804.222172380227     1.0091059586116362
Fe     1    4809.491669170637     0.986058866467174
Zn     1    4811.881502677758     1.0239953682283365
Ti     1    4821.756520598129     1.0175427807559707
Ni     1    4832.529977081299     1.0177147592618745
Sm     2    4838.011430590429     1.0
Ti     1    4842.232549968105     1.0150024189652933
Fe     1    4845.367381317484     1.0090084778520159
Cr     2    4849.590501330725     1.0166668105778442
Ti     2    4850.522548526964     0.997528764257166
Y      2    4856.217358959939     1.005701599929386
Ti     2    4866.969511046126     1.023981850546073
Ni     1    4867.629286068777     1.0200855491608911
Ti     2    4875.370739800553     0.9984491927638903
Fe     1    4877.238835417714     0.9981287052370401
Fe     1    4883.50749861639      1.0036210229609426
Y      2    4885.046006832402     1.0120200101920984
Cr     2    4885.974153103399     0.9991203973434408
Fe     1    4892.120884126167     1.0116596922037318
Fe     1    4892.858079747847     1.0137771454423399
Fe     1    5653.03740205537      1.0
Fe     1    5653.886328981642     1.0
Sc     2    5659.466220575779     1.0015256878043641
Fe     1    5664.0875559795395    0.995335384440711
Si     1    5667.126768463639     1.0152040934787556
Sc     2    5668.721694848641     0.9772456234622412
Fe     1    5669.090793523595     0.9995099588253464
Sc     2    5670.628204538431     1.0133371400560702
Fe     1    5680.598770204794     1.0109689465133902
Na     1    5684.210135764635     1.0028653140854997
Na     1    5689.783325901822     1.0120241937719423
Si     1    5692.003919652215     1.0129321307639962
Fe     1    5703.126093684245     1.00264536160377
Mg     1    5712.67244653875      1.0155976053075992
Fe     1    5733.351777140469     1.009064308955735
Mo     1    5753.003233598317     1.0
Fe     1    5754.725694364557     1.0067964558215627
Ni     1    5756.266106436666     1.014317342184967
Si     1    5773.7487834999965    1.019732973212174
Fe     1    5776.682068284723     1.018696804162794
Cr     1    5785.46991952334      1.0207591445503643
Cr     1    5789.524004264603     1.0152087493760558
Si     1    5794.678983613339     1.0224155541183388
Fe     1    5808.334937855258     1.01840796873555
Fe     1    5810.828105047002     1.0191265926697377
Fe     1    5853.842217745841     1.0252146008884166
Ca     1    5859.074618420989     1.0159492686848175
Fe     1    5861.214191182892     1.0156118107414942
Fe     1    5863.984932920292     1.0177070308579537
Ti     1    5868.077328493994     1.0
Ca     1    5869.1883259238175    1.0
Ca     1    5869.196328066112     1.0
Fe     1    6483.660928685685     1.0
Ca     1    6495.575329443239     1.0127320238464086
Fe     1    6496.775051753972     1.0098174319229885
Fe     1    6500.734015360068     1.0077037184069066
Fe     2    6517.876921161999     1.0174301102007255
Fe     1    6520.16663637006      1.0079960172265892
Fe     1    6548.046527753324     1.0181601607388882
Ni     1    6588.128999672801     1.0206219801832022
Fe     1    6594.73337474588      1.0152321627388625
Fe     1    6595.690732061377     1.020006143961538
Fe     1    6599.381424044337     1.0212746315744237
Sc     2    6606.425117291336     1.0205823289171594
Fe     1    6610.935029524423     1.0117900249455276
Fe     1    6629.374086067407     1.0211233278137393
Ni     1    6645.484617017192     1.0178098096206885
Fe     1    6679.82895072668      1.0174945344858437
Al     1    6697.87170219246      1.0157987707601033
Al     1    6700.522414966865     1.002044245647511
Fe     1    6705.416731065437     1.0160930475600791
Cr     1    6723.703748749681     1.0162426561689484
Fe     1    6727.2123923259205    1.0
Fe     1    6735.0089891072275    1.0
Si     1    7682.383915272238     1.0021560200785207
Mg     1    7693.666959557328     1.0028568114416003
K      1    7701.083260605108     1.0032969437327661
Fe     1    7712.487037622347     1.0040035404994023
Fe     2    7713.842803447365     1.0041982979174617
Ni     1    7717.714448136995     1.0045827535059146
Fe     1    7750.401268486927     0.996671951794694
Ni     1    7751.022436112898     0.9939069876494488
Fe     1    7753.243035357763     1.0074483976431972
O      1    7774.082659254023     1.0090712441182084
O      1    7776.305259075406     1.0098248572722879
O      1    7777.52758895167      1.0095061260451035
Ni     1    7791.07324465637      1.0092568770447135
Ni     1    7799.72557981853      1.008522988701084
Rb     1    7802.205249061444     1.0102200558149868
Al     1    7837.464765789455     1.0076714313244217
Al     1    7838.289988531767     1.0090256038064322
Si     1    7852.143727973151     1.012655714448518
UL     3    4723.47               1.018982852912923
UL     3    4745.74               1.0174759207824313
UL     3    4749.47               1.0212404922396328
UL     3    4765.26               1.0074321679605538
UL     3    4774.16               1.0137368584682622
UL     3    4791.0                0.9915422153445979
UL     3    4808.33               1.02150873839723
UL     3    4814.84               0.9960352327447033
UL     3    4819.16               1.0132206547286997
UL     3    4825.5                1.0107005935024373
UL     3    4830.74               0.9872274355124457
UL     3    4834.09               1.0112750319365402
UL     3    4840.91               1.0096345056438711
UL     3    4849.61               1.0166667147439443
UL     3    4852.85               1.0205486655218596
UL     3    5655.46               1.0
UL     3    5677.0                1.0114679049964668
UL     3    5693.09               1.0139273409090892
UL     3    5695.25               1.0128927813304687
UL     3    5707.59               1.011929767266184
UL     3    5708.68               1.0117737913042086
UL     3    5716.69               1.0135021837968803
UL     3    5719.45               1.0133648990335689
UL     3    5753.66               1.0186777646265037
UL     3    5792.62               1.02034984531176
UL     3    6501.47               1.0114502737132693
UL     3    6571.05               1.0132953199893333
UL     3    6576.88               1.0233844122030487
UL     3    6706.96               1.014435463870146
UL     3    6728.57               1.0
UL     3    7716.42               1.0044668358482076
UL     3    7725.34               1.002139027771397
UL     3    7729.78               1.0051483327361836
UL     3    7744.87               1.0072960727864566
UL     3    7782.75               1.0099120471441372
UL     3    7810.04               1.009870102551688
UL     3    7834.36               1.0107661784610202
